path,line,encoding,original_comment,english_comment
kbe/src/server/loginapp/loginapp.cpp,1186,gb18030,"// 客户端登陆baseapp应该使用这个账号名称登陆
",
kbe/src/server/loginapp/loginapp.cpp,1229,gb18030,"// 把请求交由脚本处理
",
kbe/src/server/loginapp/loginapp.cpp,1260,gb18030,"// 获得baseappmgr地址。
",
kbe/src/server/loginapp/loginapp.cpp,1272,gb18030,"// 如果大于0则说明当前账号仍然存活于某个baseapp上
",
kbe/src/server/loginapp/loginapp.cpp,1284,gb18030,"// 注册到baseapp并且获取baseapp的地址
",
kbe/src/server/loginapp/loginapp.cpp,1323,gb18030,"// 这里可以不做删除， 仍然使其保留一段时间避免同一时刻同时登录造成意外影响
",
kbe/src/server/loginapp/loginapp.cpp,1373,gb18030,"// 此消息不允许加密，所以设定已加密忽略再次加密，当第一次send消息不是立即发生而是交由epoll通知时会出现这种情况（一般用于测试，正规环境不会出现）
",
kbe/src/server/loginapp/loginapp.cpp,1374,gb18030,"// web协议必须要加密，所以不能设置为true
",
kbe/src/server/loginapp/loginapp.cpp,1384,gb18030,"// 替换为一个加密的过滤器
",
kbe/src/server/loginapp/loginapp.cpp,1530,gb18030,"// root节点下没有子节点了
",
kbe/src/server/loginapp/loginapp.cpp,1591,gb18030,"// 防止线上被恶意调用
",
kbe/src/server/loginapp/loginapp.cpp,1605,gb18030,"// 如果ip不等于空， 那么新建一个tcp连接返回数据，否则原路返回
",
kbe/src/server/loginapp/loginapp.h,45,gb18030,/* 初始化相关接口 */,
kbe/src/server/loginapp/loginapp.h,55,gb18030,"/** 信号处理
	*/",
kbe/src/server/loginapp/loginapp.h,65,gb18030,"/** 网络接口
		某个client向本app告知处于活动状态。
	*/",
kbe/src/server/loginapp/loginapp.h,70,gb18030,"/** 网络接口
		创建账号
	*/",
kbe/src/server/loginapp/loginapp.h,77,gb18030,"/** 网络接口
		创建email账号
	*/",
kbe/src/server/loginapp/loginapp.h,82,gb18030,"/** 网络接口
		创建账号
	*/",
kbe/src/server/loginapp/loginapp.h,88,gb18030,"/** 网络接口
		重置账号密码申请（忘记密码?）
	*/",
kbe/src/server/loginapp/loginapp.h,95,gb18030,"/** 网络接口
		dbmgr账号激活返回
	*/",
kbe/src/server/loginapp/loginapp.h,100,gb18030,"/** 网络接口
		dbmgr账号绑定email返回
	*/",
kbe/src/server/loginapp/loginapp.h,105,gb18030,"/** 网络接口
		dbmgr账号重设密码返回
	*/",
kbe/src/server/loginapp/loginapp.h,110,gb18030,"/** 网络接口
	baseapp请求绑定email（返回时需要找到loginapp的地址）
	*/",
kbe/src/server/loginapp/loginapp.h,116,gb18030,"/** 网络接口
		用户登录服务器
		clientType[COMPONENT_CLIENT_TYPE]: 前端类别(手机， web， pcexe端)
		clientData[str]: 前端附带数据(可以是任意的， 比如附带手机型号， 浏览器类型等)
		accountName[str]: 帐号名
		password[str]: 密码
	*/",
kbe/src/server/loginapp/loginapp.h,125,gb18030,"/*
		登录失败
		failedcode: 失败返回码 NETWORK_ERR_SRV_NO_READY:服务器没有准备好, 
									NETWORK_ERR_SRV_OVERLOAD:服务器负载过重, 
									NETWORK_ERR_NAME_PASSWORD:用户名或者密码不正确
	*/",
kbe/src/server/loginapp/loginapp.h,134,gb18030,"/** 网络接口
		dbmgr返回的登录账号检测结果
	*/",
kbe/src/server/loginapp/loginapp.h,139,gb18030,"/** 网络接口
		baseappmgr返回的登录网关地址
	*/",
kbe/src/server/loginapp/loginapp.h,146,gb18030,"/** 网络接口
		dbmgr发送初始信息
		startGlobalOrder: 全局启动顺序 包括各种不同组件
		startGroupOrder: 组内启动顺序， 比如在所有baseapp中第几个启动。
	*/",
kbe/src/server/loginapp/loginapp.h,154,gb18030,"/** 网络接口
		客户端协议导出
	*/",
kbe/src/server/loginapp/loginapp.h,159,gb18030,"/** 网络接口
		错误码描述导出
	*/",
kbe/src/server/loginapp/loginapp.h,164,gb18030,"/** 网络接口
	客户端SDK导出
	*/",
kbe/src/server/loginapp/loginapp.h,169,gb18030,// 引擎版本不匹配,
kbe/src/server/loginapp/loginapp.h,172,gb18030,// 引擎脚本层版本不匹配,
kbe/src/server/loginapp/loginapp.h,175,gb18030,"/** 网络接口
		baseapp同步自己的初始化信息
		startGlobalOrder: 全局启动顺序 包括各种不同组件
		startGroupOrder: 组内启动顺序， 比如在所有baseapp中第几个启动。
	*/",
kbe/src/server/loginapp/loginapp.h,185,gb18030,// 记录注册账号还未登陆的请求,
kbe/src/server/loginapp/loginapp.h,188,gb18030,// 记录登录到服务器但还未处理完毕的账号,
kbe/src/server/loginapp/loginapp_interface.h,27,gb18030,"/**
	LOGINAPP所有消息接口在此定义
*/",
kbe/src/server/loginapp/loginapp_interface.h,31,gb18030,// 客户端协议导出。,
kbe/src/server/loginapp/loginapp_interface.h,35,gb18030,// 错误码描述导出。,
kbe/src/server/loginapp/loginapp_interface.h,39,gb18030,// 客户端SDK导出。,
kbe/src/server/loginapp/loginapp_interface.h,43,gb18030,// 某app主动请求断线。,
kbe/src/server/loginapp/loginapp_interface.h,46,gb18030,// 某app主动请求look。,
kbe/src/server/loginapp/loginapp_interface.h,49,gb18030,// 某个app请求查看该app负载状态。,
kbe/src/server/loginapp/loginapp_interface.h,52,gb18030,// hello握手。,
kbe/src/server/loginapp/loginapp_interface.h,56,gb18030,// 某个app向本app告知处于活动状态。,
kbe/src/server/loginapp/loginapp_interface.h,60,gb18030,// 请求创建账号,
kbe/src/server/loginapp/loginapp_interface.h,67,gb18030,// 重置账号密码申请,
kbe/src/server/loginapp/loginapp_interface.h,72,gb18030,// 重置账号密码申请的回调,
kbe/src/server/loginapp/loginapp_interface.h,78,gb18030,// 用户登录服务器 ,
kbe/src/server/loginapp/loginapp_interface.h,82,gb18030,// 某app请求获取一个entityID段的回调,
kbe/src/server/loginapp/loginapp_interface.h,88,gb18030,// 某个app向本app告知处于活动状态。,
kbe/src/server/loginapp/loginapp_interface.h,93,gb18030,// 从dbmgr查询到用户合法性结果,
kbe/src/server/loginapp/loginapp_interface.h,96,gb18030,// baseappmgr返回的登录网关地址,
kbe/src/server/loginapp/loginapp_interface.h,104,gb18030,// 向dbmgr请求创建账号返回结果,
kbe/src/server/loginapp/loginapp_interface.h,108,gb18030,// dbmgr账号激活返回,
kbe/src/server/loginapp/loginapp_interface.h,113,gb18030,// dbmgr账号绑定email返回,
kbe/src/server/loginapp/loginapp_interface.h,118,gb18030,// dbmgr账号重设密码返回,
kbe/src/server/loginapp/loginapp_interface.h,123,gb18030,// baseapp请求绑定email（返回时需要找到loginapp的地址）,
kbe/src/server/loginapp/loginapp_interface.h,132,gb18030,// 请求关闭服务器,
kbe/src/server/loginapp/loginapp_interface.h,136,gb18030,// 请求查询watcher数据,
kbe/src/server/loginapp/loginapp_interface.h,139,gb18030,// baseapp同步自己的初始化信息,
kbe/src/server/loginapp/loginapp_interface.h,143,gb18030,// 开始profile,
kbe/src/server/loginapp/loginapp_interface.h,146,gb18030,// 请求强制杀死当前app,
kbe/src/server/loginapp/loginapp_interface_macros.h,22,gb18030,"/**
	Loginapp消息宏，  参数为流， 需要自己解开
*/",
kbe/src/server/loginapp/loginapp_interface_macros.h,69,gb18030,"/**
	Loginapp消息宏，  只有零个参数的消息
*/",
kbe/src/server/loginapp/loginapp_interface_macros.h,110,gb18030,"/**
	Loginapp消息宏，  只有一个参数的消息
*/",
kbe/src/server/loginapp/loginapp_interface_macros.h,153,gb18030,"/**
	Loginapp消息宏，  只有二个参数的消息
*/",
kbe/src/server/loginapp/loginapp_interface_macros.h,204,gb18030,"/**
	Loginapp消息宏，  只有三个参数的消息
*/",
kbe/src/server/loginapp/loginapp_interface_macros.h,265,gb18030,"/**
	Loginapp消息宏，  只有四个参数的消息
*/",
kbe/src/server/loginapp/loginapp_interface_macros.h,333,gb18030,"/**
	Loginapp消息宏，  只有五个参数的消息
*/",
kbe/src/server/loginapp/loginapp_interface_macros.h,410,gb18030,"/**
	Loginapp消息宏，  只有六个参数的消息
*/",
kbe/src/server/loginapp/loginapp_interface_macros.h,494,gb18030,"/**
	Loginapp消息宏，  只有八个参数的消息
*/",
kbe/src/server/machine/machine.cpp,71,gb18030,// 先查询一下是否存在相同身份，如果是相同身份且不是一个进程我们需要告知对方启动非法,
kbe/src/server/machine/machine.cpp,109,gb18030,// 只记录本机启动的进程,
kbe/src/server/machine/machine.cpp,127,gb18030,// 一台硬件上只能存在一个machine,
kbe/src/server/machine/machine.cpp,169,gb18030,"// 如果不是guiconsole发出的, uid也不等于当前服务器的uid则不理会。",
kbe/src/server/machine/machine.cpp,245,gb18030,// 如果是控制台， 且uid不是一致的则无需返回找不到消息,
kbe/src/server/machine/machine.cpp,246,gb18030,// 控制台可能广播到其他组去了,
kbe/src/server/machine/machine.cpp,283,gb18030,// 如果已经不可用且允许自动擦除则擦除它,
kbe/src/server/machine/machine.cpp,557,gb18030,// uid不等于当前服务器的uid则不理会。,
kbe/src/server/machine/machine.cpp,835,gb18030,// machine不需要与其他组件保持活动状态关系,
kbe/src/server/machine/machine.cpp,929,gb18030,// 如果组件ID大于0则仅停止指定ID的组件,
kbe/src/server/machine/machine.cpp,1036,gb18030,"// 超时, 可能对方繁忙",
kbe/src/server/machine/machine.cpp,1119,gb18030,// 如果组件ID大于0则仅停止指定ID的组件,
kbe/src/server/machine/machine.cpp,1174,gb18030,// 杀死进程,
kbe/src/server/machine/machine.cpp,1254,gb18030,// 如果组件ID大于0则仅停止指定ID的组件,
kbe/src/server/machine/machine.cpp,1363,gb18030,"// 超时, 可能对方繁忙",
kbe/src/server/machine/machine.cpp,1494,gb18030,// 改变当前目录，以让出问题的时候core能在此处生成,
kbe/src/server/machine/machine.cpp,1507,gb18030,// 关闭父类的socket,
kbe/src/server/machine/machine.cpp,1543,gb18030,// 用双引号把命令行括起来，以避免路径中存在空格，从而执行错误,
kbe/src/server/machine/machine.cpp,1546,gb18030,// 増加参数,
kbe/src/server/machine/machine.cpp,1552,gb18030,// 使用machine当前的工作目录作为新进程的工作目录，,
kbe/src/server/machine/machine.cpp,1553,gb18030,// 为一些与相对目录的文件操作操作一致的工作目录（如日志）,
kbe/src/server/machine/machine.h,47,gb18030,"/** 网络接口
		某个app广播了自己的地址
	*/",
kbe/src/server/machine/machine.h,57,gb18030,"/** 网络接口
		某个app寻找另一个app的地址
	*/",
kbe/src/server/machine/machine.h,63,gb18030,"/** 网络接口
		查询所有接口信息
	*/",
kbe/src/server/machine/machine.h,69,gb18030,"/** 网络接口
	查询所有machine进程
	*/",
kbe/src/server/machine/machine.h,82,gb18030,/* 初始化相关接口 */,
kbe/src/server/machine/machine.h,89,gb18030,"/** 网络接口
		启动服务器
		@uid: 提供启动的uid参数
		@components: 启动哪些组件(可能采取分布式启动方案)
	*/",
kbe/src/server/machine/machine.h,96,gb18030,"/** 信号处理
	*/",
kbe/src/server/machine/machine.h,102,gb18030,"/**
	* 在linux下启动一个新进程
	*/",
kbe/src/server/machine/machine.h,108,gb18030,"/**
	* 在windows下启动一个新进程
	*/",
kbe/src/server/machine/machine.h,115,gb18030,"/** 网络接口
		关闭服务器
		@uid: 提供启动的uid参数
	*/",
kbe/src/server/machine/machine.h,121,gb18030,"/** 网络接口
	杀死服务器
	@uid: 提供启动的uid参数
	*/",
kbe/src/server/machine/machine.h,127,gb18030,"/** 网络接口
		设置flags
		@uid: 提供启动的uid参数
	*/",
kbe/src/server/machine/machine.h,133,gb18030,"/**
		对本机运行的组件进行检查是否可用
	*/",
kbe/src/server/machine/machine.h,139,gb18030,// udp广播地址,
kbe/src/server/machine/machine.h,150,gb18030,// 本机使用的uid,
kbe/src/server/machine/machine_interface.h,27,gb18030,"/**
	machine所有消息接口在此定义
*/",
kbe/src/server/machine/machine_interface.h,31,gb18030,// 其他组件向app广播自己的接口地址,
kbe/src/server/machine/machine_interface.h,59,gb18030,// 其他组件向app请求获取某个组件类别的地址,
kbe/src/server/machine/machine_interface.h,69,gb18030,// 查询所有接口信息,
kbe/src/server/machine/machine_interface.h,75,gb18030,// 查询所有machine进程,
kbe/src/server/machine/machine_interface.h,88,gb18030,// 某app主动请求look。,
kbe/src/server/machine/machine_interface.h,91,gb18030,// 某个app请求查看该app负载状态。,
kbe/src/server/machine/machine_interface.h,94,gb18030,// 启动服务器,
kbe/src/server/machine/machine_interface.h,97,gb18030,// 关闭服务器,
kbe/src/server/machine/machine_interface.h,100,gb18030,// 关闭服务器,
kbe/src/server/machine/machine_interface.h,103,gb18030,// 设置flags,
kbe/src/server/machine/machine_interface.h,106,gb18030,// 请求强制杀死当前app,
kbe/src/server/machine/machine_interface_macros.h,22,gb18030,"/**
	Machine消息宏，  参数为流， 需要自己解开
*/",
kbe/src/server/machine/machine_interface_macros.h,63,gb18030,"/**
	Machine消息宏，  只有零个参数的消息
*/",
kbe/src/server/machine/machine_interface_macros.h,105,gb18030,"/**
	Machine消息宏，  只有一个参数的消息
*/",
kbe/src/server/machine/machine_interface_macros.h,148,gb18030,"/**
	Machine消息宏，  只有二个参数的消息
*/",
kbe/src/server/machine/machine_interface_macros.h,200,gb18030,"/**
	Machine消息宏，  只有三个参数的消息
*/",
kbe/src/server/machine/machine_interface_macros.h,261,gb18030,"/**
	Machine消息宏，  只有四个参数的消息
*/",
kbe/src/server/machine/machine_interface_macros.h,329,gb18030,"/**
	Machine消息宏，  只有五个参数的消息
*/",
kbe/src/server/machine/machine_interface_macros.h,406,gb18030,"/**
	Machine消息宏，  只有六个参数的消息
*/",
kbe/src/server/machine/machine_interface_macros.h,491,gb18030,"/**
	Machine消息宏，  只有七个参数的消息
*/",
kbe/src/server/machine/machine_interface_macros.h,586,gb18030,"/**
	Machine消息宏，  只有八个参数的消息
*/",
kbe/src/server/machine/machine_interface_macros.h,688,gb18030,"/**
	Machine消息宏，  只有九个参数的消息
*/",
kbe/src/server/machine/machine_interface_macros.h,798,gb18030,"/**
	Machine消息宏，  只有十个参数的消息
*/",
kbe/src/server/machine/machine_interface_macros.h,917,gb18030,"/**
	Machine消息宏，  只有十一个参数的消息
*/",
kbe/src/server/machine/machine_interface_macros.h,1044,gb18030,"/**
	Machine消息宏，  只有十五个参数的消息
*/",
kbe/src/server/machine/machine_interface_macros.h,1204,gb18030,"/**
	Machine消息宏，  只有十六个参数的消息
*/",
kbe/src/server/machine/machine_interface_macros.h,1373,gb18030,"/**
	Machine消息宏，  只有十八个参数的消息
*/",
kbe/src/server/machine/machine_interface_macros.h,1558,gb18030,"/**
	Machine消息宏，  只有二十个参数的消息
*/",
kbe/src/server/machine/machine_interface_macros.h,1760,gb18030,"/**
	Machine消息宏，  只有二十一个参数的消息
*/",
kbe/src/server/machine/machine_interface_macros.h,1971,gb18030,"/**
	Machine消息宏，  只有二十二个参数的消息
*/",
kbe/src/server/machine/machine_interface_macros.h,2191,gb18030,"/**
	Machine消息宏，  只有二十四个参数的消息
*/",
kbe/src/server/machine/machine_interface_macros.h,2427,gb18030,"/**
Machine消息宏，  只有二十五个参数的消息
*/",
kbe/src/server/tools/bots/bots.cpp,48,gb18030,// 初始化EntityDef模块获取entity实体函数地址,
kbe/src/server/tools/bots/bots.cpp,66,gb18030,// 广播自己的地址给网上上的所有kbemachine,
kbe/src/server/tools/bots/bots.cpp,101,gb18030,// 所有脚本都加载完毕,
kbe/src/server/tools/bots/bots.cpp,123,gb18030,// 结束通知脚本,
kbe/src/server/tools/bots/bots.cpp,184,gb18030,// 注册设置脚本输出类型,
kbe/src/server/tools/bots/bots.cpp,214,gb18030,// 安装入口模块,
kbe/src/server/tools/bots/bots.cpp,487,gb18030,// 将结果返回给客户端,
kbe/src/server/tools/bots/bots.h,69,gb18030,"/**
		设置脚本输出类型前缀
	*/",
kbe/src/server/tools/bots/bots.h,76,gb18030,"/**
		由entityCall来尝试获取一个channel的实例
	*/",
kbe/src/server/tools/bots/bots.h,81,gb18030,"/**
	通过entity的ID尝试寻找它的实例
	*/",
kbe/src/server/tools/bots/bots.h,86,gb18030,"/** 网络接口
		某个app请求查看该app
	*/",
kbe/src/server/tools/bots/bots.h,91,gb18030,"/** 网络接口
		请求关闭服务器
	*/",
kbe/src/server/tools/bots/bots.h,96,gb18030,"/** 网络接口
		请求关闭服务器
	*/",
kbe/src/server/tools/bots/bots.h,124,gb18030,"/** 网络接口
	   添加bots
	   @total uint32: 总共添加的个数
	   @ticknum uint32: 每个tick添加多少个
	   @ticktime float: 一个tick的时间
	*/",
kbe/src/server/tools/bots/bots.h,132,gb18030,"/** 网络接口
		某个app向本app告知处于活动状态。
	*/",
kbe/src/server/tools/bots/bots.h,141,gb18030,"/** 网络接口
		和服务端的版本不匹配
	*/",
kbe/src/server/tools/bots/bots.h,146,gb18030,"/** 网络接口
		和服务端的脚本层版本不匹配
	*/",
kbe/src/server/tools/bots/bots.h,151,gb18030,"/** 网络接口
		创建账号成功和失败回调
	   @failedcode: 失败返回码 NETWORK_ERR_SRV_NO_READY:服务器没有准备好, 
									NETWORK_ERR_ACCOUNT_CREATE:创建失败（已经存在）, 
									NETWORK_SUCCESS:账号创建成功

									SERVER_ERROR_CODE failedcode;
		@二进制附带数据:二进制额外数据: uint32长度 + bytearray
	*/",
kbe/src/server/tools/bots/bots.h,164,gb18030,"/** 网络接口
	   登录失败回调
	   @failedcode: 失败返回码 NETWORK_ERR_SRV_NO_READY:服务器没有准备好, 
									NETWORK_ERR_SRV_OVERLOAD:服务器负载过重, 
									NETWORK_ERR_NAME_PASSWORD:用户名或者密码不正确
	*/",
kbe/src/server/tools/bots/bots.h,172,gb18030,"/** 网络接口
	   登录成功
	   @ip: 服务器ip地址
	   @port: 服务器端口
	*/",
kbe/src/server/tools/bots/bots.h,179,gb18030,"/** 网络接口
	   登录失败回调
	   @failedcode: 失败返回码 NETWORK_ERR_SRV_NO_READY:服务器没有准备好, 
									NETWORK_ERR_ILLEGAL_LOGIN:非法登录, 
									NETWORK_ERR_NAME_PASSWORD:用户名或者密码不正确
	*/",
kbe/src/server/tools/bots/bots.h,187,gb18030,"/** 网络接口
	   重登陆baseapp成功
	*/",
kbe/src/server/tools/bots/bots.h,192,gb18030,"/** 网络接口
		服务器端已经创建了一个与客户端关联的代理Entity
	   在登录时也可表达成功回调
	   @datas: 账号entity的信息
	*/",
kbe/src/server/tools/bots/bots.h,200,gb18030,"/** 网络接口
		服务器上的entity已经进入游戏世界了
	*/",
kbe/src/server/tools/bots/bots.h,206,gb18030,"/** 网络接口
		服务器上的entity已经离开游戏世界了
	*/",
kbe/src/server/tools/bots/bots.h,212,gb18030,"/** 网络接口
		告诉客户端某个entity销毁了， 此类entity通常是还未onEntityEnterWorld
	*/",
kbe/src/server/tools/bots/bots.h,217,gb18030,"/** 网络接口
		服务器上的entity已经进入space了
	*/",
kbe/src/server/tools/bots/bots.h,222,gb18030,"/** 网络接口
		服务器上的entity已经离开space了
	*/",
kbe/src/server/tools/bots/bots.h,227,gb18030,"/** 网络接口
		远程调用entity的方法 
	*/",
kbe/src/server/tools/bots/bots.h,233,gb18030,"/** 网络接口
	   被踢出服务器
	*/",
kbe/src/server/tools/bots/bots.h,238,gb18030,"/** 网络接口
		服务器更新entity属性
	*/",
kbe/src/server/tools/bots/bots.h,244,gb18030,"/** 网络接口
		服务器更新avatar基础位置和朝向
	*/",
kbe/src/server/tools/bots/bots.h,251,gb18030,"/** 网络接口
		服务器强制设置entity的位置与朝向
	*/",
kbe/src/server/tools/bots/bots.h,256,gb18030,"/** 网络接口
		服务器更新VolatileData
	*/",
kbe/src/server/tools/bots/bots.h,261,gb18030,"/** 网络接口
		非优化高精度同步
	*/",
kbe/src/server/tools/bots/bots.h,290,gb18030,"/** 网络接口
		优化的位置同步
	*/",
kbe/src/server/tools/bots/bots.h,319,gb18030,"/** 网络接口
		download stream开始了 
	*/",
kbe/src/server/tools/bots/bots.h,324,gb18030,"/** 网络接口
		接收到streamData
	*/",
kbe/src/server/tools/bots/bots.h,329,gb18030,"/** 网络接口
		download stream完成了 
	*/",
kbe/src/server/tools/bots/bots.h,334,gb18030,"/** 网络接口
		space相关操作接口
		服务端添加了某个space的几何映射
	*/",
kbe/src/server/tools/bots/bots.h,342,gb18030,"/** 网络接口
		请求查看watcher
	*/",
kbe/src/server/tools/bots/bots.h,347,gb18030,"/** 网络接口
		console请求开始profile
	*/",
kbe/src/server/tools/bots/bots.h,353,gb18030,"/** 网络接口
	    服务器告诉客户端：你当前（取消）控制谁的位移同步
	*/",
kbe/src/server/tools/bots/bots.h,358,gb18030,"/** 网络接口
		服务器心跳返回
	*/",
kbe/src/server/tools/bots/bots.h,368,gb18030,// console请求创建到服务端的bots数量,
kbe/src/server/tools/bots/bots.h,373,gb18030,// 处理创建与登录的handler,
kbe/src/server/tools/bots/bots_interface.h,28,gb18030,"/**
	Bots所有消息接口在此定义
*/",
kbe/src/server/tools/bots/bots_interface.h,33,gb18030,// 某app主动请求look。,
kbe/src/server/tools/bots/bots_interface.h,36,gb18030,// 请求关闭服务器,
kbe/src/server/tools/bots/bots_interface.h,39,gb18030,// console远程执行python语句。,
kbe/src/server/tools/bots/bots_interface.h,42,gb18030,// 某个app向本app告知处于活动状态。,
kbe/src/server/tools/bots/bots_interface.h,47,gb18030,// 添加bots。,
kbe/src/server/tools/bots/bots_interface.h,50,gb18030,// 请求查询watcher数据,
kbe/src/server/tools/bots/bots_interface.h,53,gb18030,// 开始profile,
kbe/src/server/tools/bots/bots_interface.h,56,gb18030,// 请求强制杀死当前app,
kbe/src/server/tools/bots/bots_interface_macros.h,22,gb18030,"/**
	Bots消息宏，  参数为流， 需要自己解开
*/",
kbe/src/server/tools/bots/bots_interface_macros.h,63,gb18030,"/**
	Bots消息宏，  只有零个参数的消息
*/",
kbe/src/server/tools/bots/bots_interface_macros.h,104,gb18030,"/**
	Bots消息宏，  只有二个参数的消息
*/",
kbe/src/server/tools/bots/bots_interface_macros.h,156,gb18030,"/**
	Bots消息宏，  只有一个参数的消息
*/",
kbe/src/server/tools/bots/bots_interface_macros.h,199,gb18030,"/**
	Bots消息宏，  只有四个参数的消息
*/",
kbe/src/server/tools/bots/bots_interface_macros.h,267,gb18030,"/**
	Bots消息宏，  只有五个参数的消息
*/",
kbe/src/server/tools/bots/bots_interface_macros.h,344,gb18030,"/**
	Bots消息宏，  只有六个参数的消息
*/",
kbe/src/server/tools/bots/bots_interface_macros.h,428,gb18030,"/**
	Bots消息宏，  只有八个参数的消息
*/",
kbe/src/server/tools/bots/clientobject.cpp,184,gb18030,//不在这里注册,
kbe/src/server/tools/bots/clientobject.cpp,236,gb18030,// 首先尝试用udp交互,
kbe/src/server/tools/bots/clientobject.cpp,258,gb18030,// 等待接收返回包,
kbe/src/server/tools/bots/clientobject.cpp,346,gb18030,// 如果udp可以通讯则不再启用tcp交互,
kbe/src/server/tools/bots/clientobject.cpp,384,gb18030,//不在这里注册,
kbe/src/server/tools/bots/clientobject.cpp,533,gb18030,// 继续尝试登录,
kbe/src/server/tools/bots/clientobject.cpp,576,gb18030,// 继续尝试登录,
kbe/src/server/tools/bots/clientobject.h,22,gb18030,"/** 
		子类化 将一些py操作填充进派生类 
	*/",
kbe/src/server/tools/bots/clientobject.h,70,gb18030,"/** 网络接口
		创建账号成功和失败回调
	   @failedcode: 失败返回码 NETWORK_ERR_SRV_NO_READY:服务器没有准备好, 
									NETWORK_ERR_ACCOUNT_CREATE:创建失败（已经存在）, 
									NETWORK_SUCCESS:账号创建成功

									SERVER_ERROR_CODE failedcode;
		@二进制附带数据:二进制额外数据: uint32长度 + bytearray
	*/",
kbe/src/server/tools/bots/clientobject.h,81,gb18030,"/** 网络接口
	   登录失败回调
	   @failedcode: 失败返回码 NETWORK_ERR_SRV_NO_READY:服务器没有准备好, 
									NETWORK_ERR_SRV_OVERLOAD:服务器负载过重, 
									NETWORK_ERR_NAME_PASSWORD:用户名或者密码不正确
	*/",
kbe/src/server/tools/bots/clientobject.h,89,gb18030,"/** 网络接口
	   登录成功
	   @ip: 服务器ip地址
	   @port: 服务器端口
	*/",
kbe/src/server/tools/bots/create_and_login_handler.cpp,47,gb18030,// 每个tick减去0.1秒， 为0则可以创建一次且重置;,
kbe/src/server/tools/bots/pybots.cpp,140,gb18030,// PyObject Entity* 增加一个引用,
kbe/src/server/tools/bots/pybots.h,30,gb18030,"/** 
		子类化 将一些py操作填充进派生类 
	*/",
kbe/src/server/tools/bots/pybots.h,38,gb18030,"/** 
		暴露一些字典方法给python 
	*/",
kbe/src/server/tools/bots/pybots.h,49,gb18030,"/** 
		map操作函数相关 
	*/",
kbe/src/server/tools/guiconsole/ConnectRemoteMachineWindow.cpp,224,gb18030,"//创建一个XML的文档对象。
",
kbe/src/server/tools/guiconsole/ConnectRemoteMachineWindow.cpp,278,gb18030,"// 如果已经存在这个host的记录则清空
",
kbe/src/server/tools/guiconsole/LogWindow.cpp,353,gb18030,"// 请求服务器拉取日志
",
kbe/src/server/tools/guiconsole/MultiLineListBox.cpp,335,gb18030,//拖动滑块,
kbe/src/server/tools/guiconsole/MultiLineListBox.cpp,336,gb18030,//点击左边的箭头,
kbe/src/server/tools/guiconsole/MultiLineListBox.cpp,337,gb18030,//点击右边的箭头,
kbe/src/server/tools/guiconsole/ProfileWindow.cpp,45,gb18030,//选中某行使整行高亮（只适用与report风格的listctrl）,
kbe/src/server/tools/guiconsole/ProfileWindow.cpp,46,gb18030,//网格线（只适用与report风格的listctrl）,
kbe/src/server/tools/guiconsole/ProfileWindow.cpp,48,gb18030,//设置扩展风格,
kbe/src/server/tools/guiconsole/StartServerLayoutWindow.cpp,53,gb18030,//选中某行使整行高亮（只适用与report风格的listctrl）,
kbe/src/server/tools/guiconsole/StartServerLayoutWindow.cpp,54,gb18030,//网格线（只适用与report风格的listctrl）,
kbe/src/server/tools/guiconsole/StartServerLayoutWindow.cpp,56,gb18030,//设置扩展风格,
kbe/src/server/tools/guiconsole/StartServerLayoutWindow.cpp,106,gb18030,//创建一个XML的文档对象。,
kbe/src/server/tools/guiconsole/StartServerWindow.cpp,49,gb18030,//选中某行使整行高亮（只适用与report风格的listctrl）,
kbe/src/server/tools/guiconsole/StartServerWindow.cpp,50,gb18030,//网格线（只适用与report风格的listctrl）,
kbe/src/server/tools/guiconsole/StartServerWindow.cpp,52,gb18030,//设置扩展风格,
kbe/src/server/tools/guiconsole/StartServerWindow.cpp,55,gb18030,//选中某行使整行高亮（只适用与report风格的listctrl）,
kbe/src/server/tools/guiconsole/StartServerWindow.cpp,56,gb18030,//网格线（只适用与report风格的listctrl）,
kbe/src/server/tools/guiconsole/StartServerWindow.cpp,58,gb18030,//设置扩展风格,
kbe/src/server/tools/guiconsole/StartServerWindow.cpp,172,gb18030,// 超时可能对方繁忙,
kbe/src/server/tools/guiconsole/StartServerWindow.cpp,306,gb18030,// 超时可能对方繁忙,
kbe/src/server/tools/guiconsole/StartServerWindow.cpp,398,gb18030,//创建一个XML的文档对象。,
kbe/src/server/tools/guiconsole/StatusWindow.cpp,110,gb18030,"// 超时, 可能对方繁忙
",
kbe/src/server/tools/guiconsole/StatusWindow.cpp,252,gb18030,"//选中某行使整行高亮（只适用与report风格的listctrl）
",
kbe/src/server/tools/guiconsole/StatusWindow.cpp,253,gb18030,"//网格线（只适用与report风格的listctrl）
",
kbe/src/server/tools/guiconsole/StatusWindow.cpp,255,gb18030,"//设置扩展风格
",
kbe/src/server/tools/guiconsole/WatcherWindow.cpp,40,gb18030,//选中某行使整行高亮（只适用与report风格的listctrl）,
kbe/src/server/tools/guiconsole/WatcherWindow.cpp,41,gb18030,//网格线（只适用与report风格的listctrl）,
kbe/src/server/tools/guiconsole/WatcherWindow.cpp,43,gb18030,//设置扩展风格,
